Frame,Time,Left_Shoulder_X,Left_Shoulder_Y,Left_Elbow_X,Left_Elbow_Y,Left_Wrist_X,Left_Wrist_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Elbow_X,Right_Elbow_Y,Right_Wrist_X,Right_Wrist_Y,Left_Angle,Right_Angle,Left_State,Right_State
447,8.94,532.4969708919525,257.67410695552826,539.307689666748,194.55141574144363,545.3170716762543,123.53341430425644,462.2500240802765,256.6725432872772,435.798642039299,202.65714526176453,427.84924507141113,134.12504196166992,178.29791590473576,160.89707922244634,EXTENDED,EXTENDED
448,8.96,532.3907017707825,257.67968595027924,539.4678175449371,194.5643976330757,545.8355963230133,123.54155480861664,462.1746003627777,256.7910432815552,435.7861965894699,202.6716023683548,427.86713540554047,133.99553149938583,178.4925056059711,160.7457096942257,EXTENDED,EXTENDED
449,8.98,532.3522925376892,257.6667845249176,539.6350264549255,194.5588856935501,546.2472081184387,123.56187254190445,462.06656098365784,256.8070560693741,435.77530682086945,202.6612490415573,427.98373103141785,133.8740274310112,178.6112715164648,160.64699328077114,EXTENDED,EXTENDED
450,9.0,532.3120057582855,257.6703518629074,539.7511661052704,194.56799179315567,546.546596288681,123.67208451032639,461.98427081108093,256.8458676338196,435.70315539836884,202.6754915714264,428.0293017625809,133.85503739118576,178.68918163664003,160.56369513839974,EXTENDED,EXTENDED
451,9.02,532.2907090187073,257.6733022928238,539.9163365364075,194.57137137651443,546.8492567539215,123.68471771478653,461.93132400512695,256.8714827299118,435.64680218696594,202.6895597577095,428.0836433172226,133.82731676101685,178.71776295524688,160.50863046540448,EXTENDED,EXTENDED
452,9.04,532.2456479072571,257.69948065280914,540.1131570339203,194.57975327968597,547.2310960292816,123.76767843961716,461.91158294677734,256.8847060203552,435.63918471336365,202.6963859796524,428.1829923391342,133.8271290063858,178.70907263315843,160.46621764785857,EXTENDED,EXTENDED
453,9.06,532.2270333766937,257.7349931001663,540.226399898529,194.5843666791916,547.426575422287,123.85227531194687,461.8721008300781,256.8972051143646,435.5558216571808,202.70698070526123,428.2236009836197,133.82184505462646,178.682600781629,160.38405292435607,EXTENDED,EXTENDED
454,9.08,532.2380840778351,257.7427715063095,540.4344320297241,194.60272639989853,547.7046132087708,123.9777222275734,461.8406653404236,256.8949520587921,435.47318279743195,202.78095602989197,428.22510302066803,133.8232398033142,178.6312259049958,160.27593108445416,EXTENDED,EXTENDED
455,9.1,532.2354555130005,257.8010827302933,540.686559677124,194.60539519786835,548.1359124183655,124.23963993787766,461.83680295944214,256.90002143383026,435.4253053665161,202.90317088365555,428.24041843414307,133.89096558094025,178.5661694461192,160.15536195058706,EXTENDED,EXTENDED
456,9.12,532.2936058044434,257.8412890434265,541.0922706127167,194.6081444621086,548.5723614692688,124.37444776296616,461.8383049964905,256.9076657295227,435.39483547210693,203.0499279499054,428.22877764701843,133.88923555612564,178.4586187908214,160.0306006722307,EXTENDED,EXTENDED
457,9.14,532.3489129543304,257.8684329986572,541.4490580558777,194.58450078964233,548.938000202179,124.48671162128448,461.867219209671,256.90554678440094,435.3838384151459,203.22315841913223,428.1958669424057,133.88570845127106,178.31463184895674,159.8998839872633,EXTENDED,EXTENDED
458,9.16,532.3663473129272,257.9400211572647,541.9277250766754,194.6170762181282,549.529641866684,124.78567063808441,461.88899874687195,256.90999925136566,435.3739947080612,203.57788056135178,428.0831605195999,133.90980809926987,178.12127859606434,159.77307915832927,EXTENDED,EXTENDED
459,9.18,532.431149482727,257.94672667980194,542.2238409519196,194.6195974946022,549.7949123382568,124.84380751848221,461.993283033371,256.91404938697815,435.3652238845825,203.7953943014145,428.0641704797745,133.950537443161,177.90553114709795,159.63728438078203,EXTENDED,EXTENDED
460,9.2,532.5714826583862,257.94613659381866,542.5514996051788,194.64143067598343,550.1473546028137,124.94105100631714,462.0948851108551,256.9096505641937,435.35251021385193,203.9846509695053,428.0425786972046,133.99774432182312,177.6723813764908,159.49264785990914,EXTENDED,EXTENDED
461,9.22,532.7147126197815,257.94168412685394,542.670750617981,194.67772096395493,550.3280818462372,125.0774547457695,462.23639845848083,256.89256489276886,435.3347808122635,204.0499359369278,427.9474139213562,134.0002253651619,177.5078392287415,159.3476132157038,EXTENDED,EXTENDED
462,9.24,532.731020450592,257.942059636116,542.7866756916046,194.68159675598145,550.4116594791412,125.11269897222519,462.3499631881714,256.8780541419983,435.2815121412277,204.09377664327621,427.8465360403061,133.99897813796997,177.369386805828,159.19673672948406,EXTENDED,EXTENDED
463,9.26,532.7387452125549,257.95348584651947,542.8686439990997,194.76992189884186,550.5006551742554,125.2922460436821,462.4041974544525,256.8876028060913,435.2477431297302,204.14632111787796,427.80281603336334,134.04297977685928,177.27617241489483,159.05251742909425,EXTENDED,EXTENDED
464,9.28,532.8127205371857,257.95522928237915,542.983067035675,194.8002576828003,550.5305349826813,125.30167400836945,462.4688923358917,256.88878297805786,435.2051764726639,204.20413613319397,427.79586911201477,134.1440588235855,177.2056568062224,158.91904453548227,EXTENDED,EXTENDED
465,9.3,532.8957617282867,257.94739723205566,543.2658791542053,194.91481482982635,550.6001651287079,125.30977427959442,462.5165283679962,256.87792003154755,435.1675182580948,204.21017110347748,427.73254215717316,134.14675444364548,177.08804735412753,158.8110262013735,EXTENDED,EXTENDED
466,9.32,532.9836308956146,257.9483896493912,543.8753843307495,195.292429625988,550.6804168224335,125.39104521274567,462.5495731830597,256.82336390018463,435.1396769285202,204.23330515623093,427.4273872375488,134.16996896266937,176.76084817746573,158.75365991925335,EXTENDED,EXTENDED
467,9.34,532.9876005649567,257.99151957035065,544.3899929523468,196.19858711957932,550.6693661212921,126.39883160591125,462.55268454551697,256.7993849515915,435.05824506282806,204.40363883972168,426.9998699426651,134.25537049770355,176.2534121223786,158.74560885827813,EXTENDED,EXTENDED
468,9.36,532.9672694206238,258.1356078386307,544.7852969169617,197.75618612766266,550.3313541412354,128.23052555322647,462.4899208545685,256.7930281162262,434.566730260849,204.42698746919632,426.30732357501984,134.2586562037468,175.5186261880981,158.71105897912463,EXTENDED,EXTENDED
469,9.38,532.8733384609222,258.55684876441956,545.2045798301697,198.68089109659195,549.8031735420227,131.20131343603134,462.37624883651733,256.8435072898865,433.65697860717773,204.5857071876526,426.1264353990555,134.95777398347855,174.56096393400932,158.452067551476,EXTENDED,EXTENDED
470,9.4,532.6271116733551,259.34901237487793,546.1588561534882,199.63892251253128,549.6751248836517,132.85346031188965,462.1868848800659,256.9843500852585,432.6260447502136,205.1896870136261,425.7201611995697,136.6487056016922,173.27545886758304,157.93665796637833,EXTENDED,EXTENDED
471,9.42,532.4367821216583,260.04053950309753,547.4591910839081,200.35326182842255,549.5254039764404,134.3402087688446,462.0793282985687,257.23540484905243,431.15737438201904,206.6175878047943,425.48747956752777,139.2304927110672,171.6688158214415,156.86386033874126,EXTENDED,EXTENDED
472,9.44,532.3699414730072,260.7893854379654,548.7739026546478,201.29569619894028,549.4945585727692,135.51312536001205,462.0729446411133,257.6828509569168,430.0033003091812,209.37437564134598,424.9967962503433,142.88181066513062,169.7742239630299,155.23636268657734,EXTENDED,EXTENDED
473,9.46,532.3083579540253,261.31110191345215,550.7627069950104,203.01066040992737,549.4349598884583,137.52832263708115,462.10116147994995,258.2085907459259,429.15017008781433,212.50095963478088,424.60505962371826,146.19747698307037,167.33171382412993,153.13395787039272,EXTENDED,EXTENDED
474,9.48,532.2886168956757,261.9215190410614,553.6548256874084,205.653615295887,549.4199395179749,140.5631884932518,462.37367391586304,258.42182636260986,427.7474284172058,215.13090580701828,423.7124741077423,150.47814846038818,163.97634879769095,150.64109055124942,EXTENDED,EXTENDED
475,9.5,532.3287427425385,262.2857630252838,554.7750771045685,207.58911073207855,549.3704259395599,143.3947965502739,462.4000668525696,258.630046248436,426.02016627788544,216.27026796340942,422.4973529577255,152.88450568914413,160.50242356753108,147.93816465425408,EXTENDED,EXTENDED
476,9.52,533.0007970333099,262.33396232128143,556.674724817276,210.16586869955063,549.3102371692657,146.38060480356216,462.71511912345886,259.1293662786484,424.4924873113632,218.4075728058815,422.1872627735138,156.04904294013977,156.77035442857473,145.04640522088965,EXTENDED,EXTENDED
477,9.54,533.2242250442505,262.58209347724915,558.4634900093079,213.69672864675522,549.2727398872375,149.57610815763474,462.8569006919861,259.94599163532257,423.33613336086273,220.63536196947098,422.0009833574295,158.71545374393463,152.63500161716192,142.11737573713077,EXTENDED,EXTENDED
478,9.56,533.7332010269165,263.0047023296356,559.8831295967102,215.84709584712982,549.267590045929,153.03312689065933,462.9763662815094,260.43549478054047,422.0109611749649,222.96373397111893,421.7407822608948,161.9411051273346,148.65990754647459,139.03137644026626,EXTENDED,EXTENDED
479,9.58,534.3688309192657,263.180547952652,560.4991257190704,218.58242601156235,549.2582023143768,157.0091262459755,463.0942225456238,260.83908677101135,420.33278346061707,224.82159286737442,420.5038547515869,164.99541699886322,145.42052038344792,136.03670196774934,EXTENDED,EXTENDED
480,9.6,535.0018858909607,263.4435921907425,561.3299667835236,221.7818722128868,549.2715060710907,160.5965405702591,463.1518363952637,261.41729056835175,418.48932802677155,228.520667552948,419.99002397060394,166.79574251174927,142.15749545038065,132.52811809362473,EXTENDED,EXTENDED
481,9.62,535.6741547584534,263.57027292251587,562.1127963066101,224.35955554246902,549.2587924003601,165.03110378980637,463.13289999961853,261.9426816701889,416.7008310556412,231.59708082675934,419.4956123828888,169.3026289343834,139.11336573020904,128.86160481347147,EXTENDED,EXTENDED
482,9.64,535.7403516769409,263.6486738920212,563.4260058403015,228.007373213768,549.0009784698486,169.7085678577423,463.0760908126831,262.39235401153564,414.9243503808975,235.8267366886139,418.7928467988968,173.27396124601364,135.85871807815892,124.71448480469519,EXTENDED,EXTENDED
483,9.66,535.719645023346,264.0204280614853,564.626669883728,232.56482183933258,548.99582862854,174.09179359674454,462.8235876560211,263.1814867258072,413.536736369133,238.0998283624649,418.6123341321945,175.85299909114838,132.06934124769424,120.63572655448952,EXTENDED,EXTENDED
484,9.68,535.711544752121,264.79081213474274,565.9873008728027,236.40528917312622,549.0822494029999,177.7324765920639,462.4301612377167,264.15105164051056,411.672842502594,241.66974127292633,418.2959944009781,178.70672196149826,127.6281005849939,116.22397395750086,EXTENDED,EXTENDED
485,9.7,535.644918680191,265.5464977025986,567.1077132225037,240.73279201984406,549.1840124130249,183.0579623579979,462.23124861717224,264.89584743976593,410.12080907821655,246.27015888690948,418.1732565164566,182.77409076690674,122.5156565398731,111.7158883815431,EXTENDED,EXTENDED
486,9.72,535.6430411338806,265.71303606033325,568.3416366577148,243.67147386074066,549.3611991405487,186.72715723514557,462.2067868709564,265.1269465684891,408.565878868103,249.82612431049347,418.10260713100433,187.12451308965683,116.86855580553848,107.0508006493121,EXTENDED,EXTENDED
487,9.74,535.6616020202637,265.9506529569626,569.4040596485138,247.72718846797943,549.5666563510895,192.0822411775589,462.05347180366516,265.6314432621002,407.02698826789856,253.41607332229614,417.6975131034851,190.1640459895134,110.96625879179376,102.56953909534111,EXTENDED,EXTENDED
488,9.76,535.6536626815796,266.16823375225067,570.1378047466278,251.9515872001648,549.6044754981995,195.92341929674149,461.36999130249023,265.59287309646606,404.26098704338074,256.68649077415466,417.15490221977234,193.46229135990143,104.93151001860569,97.57508386330286,EXTENDED,FLEXED
489,9.78,535.4997038841248,266.59057438373566,570.8032608032227,257.69854187965393,549.6053338050842,202.12919265031815,460.81702709198,265.58211743831635,403.0416816473007,260.14624536037445,416.68782234191895,197.49649465084076,98.16661818865617,92.61556998976792,FLEXED,FLEXED
490,9.8,535.159170627594,266.6330337524414,571.1486220359802,263.79909217357635,549.5571076869965,207.02205151319504,459.9429488182068,265.4646098613739,402.35728919506073,264.4690811634064,415.86658358573914,201.7218053340912,90.7032824680276,87.8954830508325,FLEXED,FLEXED
491,9.82,534.7269058227539,266.97767078876495,571.4856684207916,268.7807321548462,549.4107663631439,211.25991493463516,459.25211906433105,265.4077738523483,401.898255944252,268.1732654571533,415.7484859228134,205.49069792032242,82.83272416416969,83.39695328766695,FLEXED,FLEXED
492,9.84,534.0037822723389,267.0639842748642,571.7846810817719,272.32342064380646,548.773205280304,215.80123007297516,458.3673655986786,265.3833121061325,401.8890291452408,272.15079367160797,415.7931447029114,208.1794112920761,75.06697213018137,78.9897683462752,FLEXED,FLEXED
493,9.86,533.6089074611664,267.1106547117233,571.6424703598022,276.309934258461,548.2369244098663,221.2194263935089,458.16818475723267,265.3118312358856,402.36504077911377,275.5455046892166,415.82739651203156,212.7236768603325,67.28829857035241,75.02487627399948,FLEXED,FLEXED
494,9.88,533.2619369029999,267.18977987766266,571.4754223823547,280.6250721216202,547.5206673145294,226.10163688659668,458.2091689109802,265.28838872909546,402.744922041893,278.34264636039734,416.0123884677887,216.9223129749298,60.019082973905235,71.32079199780931,FLEXED,FLEXED
495,9.9,533.0920457839966,267.18610525131226,571.3848173618317,284.85134840011597,546.8892216682434,231.3358336687088,458.2717180252075,265.2727782726288,402.95013785362244,281.3723087310791,416.6500836610794,220.77922224998474,53.41086992183632,67.75951098777986,FLEXED,FLEXED
496,9.92,533.0992341041565,267.37815141677856,571.119225025177,289.6774470806122,545.9273278713226,235.21605134010315,458.31318497657776,265.329185128212,403.1501233577728,285.33151745796204,416.7902022600174,226.30170285701752,47.12842202882691,64.2152036694471,FLEXED,FLEXED
497,9.94,533.2420885562897,267.3967659473419,570.5449104309082,295.72336077690125,545.6660270690918,243.65025758743286,458.33576917648315,265.6496822834015,403.28954458236694,290.53682684898376,416.79594218730927,231.34760856628418,40.59414497395734,60.59774404679344,FLEXED,FLEXED
498,9.96,533.6595475673676,267.3946738243103,569.1032767295837,301.1834532022476,545.3923881053925,247.4358469247818,458.3668291568756,265.8585995435715,406.0858815908432,294.84466910362244,416.8189823627472,237.7968728542328,34.43018826306835,57.16308504659069,FLEXED,FLEXED
499,9.98,534.0207874774933,267.4287647008896,568.4293985366821,306.7019909620285,544.4943308830261,250.01704394817352,458.3944022655487,266.2128657102585,408.75113904476166,299.35702979564667,418.2744026184082,240.46872854232788,28.71419435591368,53.66676448108734,FLEXED,FLEXED
500,10.0,534.6388757228851,268.51744651794434,567.2707915306091,311.88924908638,541.8923735618591,252.57898271083832,458.28657746315,266.74675941467285,409.68996584415436,304.1458457708359,419.1016763448715,245.30872106552124,23.344394592171277,50.126109687843346,FLEXED,FLEXED
501,10.02,534.9557518959045,269.6495532989502,565.2472794055939,316.9653296470642,541.1595404148102,258.6261570453644,458.2601308822632,267.4904555082321,410.60789823532104,308.48016142845154,420.3559309244156,251.75414979457855,18.425969920998668,46.62402077831407,FLEXED,FLEXED
502,10.04,535.1552546024323,270.4772561788559,563.2113218307495,319.9227064847946,540.8684134483337,265.60963690280914,458.2642614841461,268.5126453638077,412.5820577144623,312.8062963485718,421.6027021408081,258.17321240901947,14.417805771802838,43.362232326352135,FLEXED,FLEXED
503,10.06,535.2364718914032,271.0676372051239,561.7053151130676,323.2068568468094,539.9539947509766,268.96727979183197,458.12333822250366,269.3189710378647,416.3437753915787,317.7999794483185,422.95901477336884,262.7638131380081,10.917499265600927,40.07429802704881,FLEXED,FLEXED
504,10.08,535.2344870567322,271.0141271352768,560.2107346057892,325.9836405515671,537.8404676914215,271.97052240371704,457.96632170677185,269.796484708786,420.1194405555725,322.0604807138443,423.8468259572983,265.58158099651337,7.638882815904561,37.08418047317701,FLEXED,FLEXED
505,10.1,535.2216124534607,270.8468109369278,558.3248734474182,328.7867099046707,536.0992312431335,277.4486929178238,457.4388921260834,270.1962411403656,424.96407330036163,326.79565250873566,426.08716785907745,268.93908977508545,5.214581114168504,34.164794345387584,FLEXED,FLEXED
506,10.12,535.1817548274994,270.77919244766235,556.4984500408173,331.435364484787,535.1961314678192,277.4515360593796,457.44398832321167,270.7353115081787,427.96938121318817,328.65892946720123,428.4978836774826,270.24653255939484,3.6104162131484614,31.545460269909103,FLEXED,FLEXED
507,10.14,534.8959386348724,270.75577676296234,555.8081567287445,332.32153952121735,534.026849269867,276.5358567237854,457.4305236339569,271.1092919111252,429.6941488981247,330.3809881210327,430.1070213317871,271.87256813049316,2.6817076500815054,29.178387181962666,FLEXED,FLEXED
508,10.16,534.5102906227112,270.3988015651703,555.3428471088409,332.7439606189728,534.5633447170258,284.18683111667633,457.4355125427246,271.9419836997986,430.53054213523865,332.00713098049164,430.4830938577652,273.8575369119644,2.607301908656596,27.233568549102944,FLEXED,FLEXED
509,10.18,534.1977059841156,269.8740005493164,554.7138154506683,333.9300602674484,534.9523186683655,286.0739529132843,457.46469497680664,272.2667455673218,431.1304450035095,332.3545038700104,430.4715871810913,274.83893036842346,3.1553450233940508,25.67118635224096,FLEXED,FLEXED
510,10.2,534.026312828064,269.22817826271057,554.5423686504364,333.9298725128174,534.9940538406372,290.0634437799454,457.4688255786896,272.38575518131256,431.1461091041565,332.14287757873535,430.32320737838745,274.69897270202637,4.106639318386352,24.843247830539223,FLEXED,FLEXED
511,10.22,533.9633882045746,268.827885389328,554.6001434326172,334.10654962062836,535.0822985172272,290.9890204668045,457.4760675430298,272.35887944698334,430.88622987270355,331.72925412654877,430.0714284181595,274.450358748436,5.034631821966849,24.54121672510722,FLEXED,FLEXED
512,10.24,533.8981568813324,268.456694483757,554.6132862567902,334.1318428516388,535.2445721626282,291.62135124206543,457.4754774570465,272.33608067035675,430.6037664413452,331.3182324171066,429.84043657779694,273.97635877132416,5.9190508293838615,24.65784693723941,FLEXED,FLEXED
513,10.26,533.8613033294678,268.45122277736664,554.7206282615662,334.24012362957,535.0374519824982,288.15239667892456,457.3354661464691,272.2947746515274,430.29053807258606,330.82105815410614,429.729500412941,274.2463767528534,6.0877347327726214,24.89664536230223,FLEXED,FLEXED
514,10.28,533.7029993534088,268.4462070465088,554.7586619853973,334.1454952955246,534.6700429916382,286.40314042568207,456.97953701019287,272.2693204879761,429.95123863220215,330.580598115921,429.4215828180313,274.59836304187775,6.162135787004479,25.11429275904703,FLEXED,FLEXED
515,10.3,533.6332619190216,268.4495598077774,554.7825336456299,334.1789424419403,534.2918515205383,285.4808360338211,456.6364824771881,272.24370539188385,429.69768941402435,330.5590867996216,428.7929266691208,274.9311715364456,5.873626427399271,25.34077448030549,FLEXED,FLEXED
516,10.32,533.5814952850342,268.5529053211212,554.793906211853,334.0807467699051,534.2342913150787,285.0547671318054,456.4000189304352,272.1435785293579,429.52144145965576,330.40469884872437,428.4413695335388,274.88830983638763,5.47413339846536,25.528728405621063,FLEXED,FLEXED
517,10.34,533.5657238960266,268.601855635643,554.6771228313446,334.0786546468735,534.2893838882446,284.6625745296478,456.24144673347473,272.0916509628296,429.4198125600815,330.43331801891327,428.0619442462921,275.18244087696075,4.986179885687464,25.697017880906053,FLEXED,FLEXED
518,10.36,533.5789203643799,268.7030017375946,554.7050178050995,334.3319356441498,534.3431890010834,284.23798084259033,456.1821699142456,272.05123007297516,429.37351763248444,330.4706543684006,427.8169244527817,275.49931704998016,4.734681002373925,25.877533545850532,FLEXED,FLEXED
519,10.38,533.5990369319916,268.834725022316,554.733020067215,334.4955503940582,534.39120054245,284.37702655792236,456.1496615409851,272.0294237136841,429.40087616443634,330.55074512958527,427.38077044487,275.5690813064575,4.574540599813164,26.12906271854119,FLEXED,FLEXED
520,10.4,533.6226403713226,268.94375681877136,554.7368824481964,334.5950335264206,534.4705939292908,284.5429480075836,456.1441898345947,272.031033039093,429.4327139854431,330.6489944458008,427.08470821380615,275.72518587112427,4.4207748938403695,26.37300188285723,FLEXED,FLEXED
521,10.42,533.6384654045105,269.01073157787323,554.7376871109009,334.59632098674774,534.5213413238525,284.47449803352356,456.117045879364,272.087225317955,429.48348820209503,330.9256374835968,426.8948882818222,275.83086490631104,4.28466229220425,26.605715891025035,FLEXED,FLEXED
522,10.44,533.6459755897522,269.0285414457321,554.7449827194214,334.6796840429306,534.7799599170685,284.61413383483887,456.09607100486755,272.1445709466934,429.57575619220734,331.1270982027054,426.6821086406708,275.90060234069824,4.159770370382741,26.828068134128,FLEXED,FLEXED
523,10.46,533.6468875408173,269.0496236085892,554.7538340091705,334.7023218870163,535.0192129611969,285.2441042661667,456.04607462882996,272.23198413848877,429.6726107597351,331.3951849937439,426.5736937522888,275.9996831417084,4.090487097471307,27.01919615704773,FLEXED,FLEXED
524,10.48,533.6459219455719,269.1357493400574,554.7549068927765,334.80864465236664,535.2839469909668,285.66446006298065,455.9903919696808,272.3496526479721,429.8165649175644,331.68274462223053,426.52420699596405,276.06539726257324,3.999561753146689,27.123874690416176,FLEXED,FLEXED
525,10.5,533.6480140686035,269.1478192806244,554.7603785991669,334.89734530448914,535.3353381156921,285.7894241809845,455.9825599193573,272.4893420934677,429.987233877182,331.95088505744934,426.51543617248535,276.1253982782364,3.9125418076936063,27.169174645898273,FLEXED,FLEXED
526,10.52,533.6503744125366,269.1514939069748,554.7648310661316,334.9085032939911,535.3432774543762,286.0527366399765,455.9818625450134,272.59775698184967,430.21160066127777,332.05286264419556,426.51591897010803,276.2609839439392,3.8614112524875197,27.205061116954575,FLEXED,FLEXED
527,10.54,533.6714565753937,269.156938791275,554.767781496048,335.05283296108246,535.2738082408905,286.12271547317505,455.9775173664093,272.77038395404816,430.3594172000885,332.2190523147583,426.5891969203949,276.34136974811554,3.8705456222996304,27.197696697858106,FLEXED,FLEXED
528,10.56,533.677089214325,269.18172240257263,554.7720730304718,335.18659472465515,534.9498510360718,286.10817790031433,455.97633719444275,272.8891521692276,430.462521314621,332.3215126991272,426.6874998807907,276.38983726501465,3.938341680132653,27.171033596183236,FLEXED,FLEXED
529,10.58,533.6762845516205,269.1850483417511,554.7756135463715,335.1775288581848,534.7803354263306,286.22579276561737,455.9744596481323,272.9551613330841,430.525204539299,332.35965371131897,426.99281573295593,276.5088200569153,4.0770368384131235,27.094612815197586,FLEXED,FLEXED
530,10.6,533.6751043796539,269.2014902830124,554.7792613506317,335.2034658193588,534.0707838535309,286.2014651298523,455.97370862960815,273.04394245147705,430.6396543979645,332.47362077236176,427.2227078676224,276.58478021621704,4.356586445199446,26.977395310198204,FLEXED,FLEXED
531,10.62,533.6667358875275,269.2297875881195,554.7799050807953,335.23144125938416,534.0045869350433,286.2186312675476,455.97172379493713,273.1142967939377,430.7807922363281,332.6718360185623,427.31671929359436,276.7856240272522,4.627489755059204,26.82741056298716,FLEXED,FLEXED
532,10.64,533.660888671875,269.261759519577,554.7921359539032,335.2635473012924,534.0008318424225,286.4755868911743,455.97370862960815,273.1569707393646,430.9701293706894,332.9408347606659,427.4653136730194,277.14721262454987,4.899136451286763,26.651034894764933,FLEXED,FLEXED
533,10.66,533.573180437088,269.26610469818115,554.7936916351318,335.29125452041626,533.8226795196533,286.27737164497375,456.00868463516235,273.2233554124832,431.2451362609863,333.12759697437286,427.6176631450653,277.35602259635925,5.114569259251249,26.46827202938246,FLEXED,FLEXED
534,10.68,533.4787130355835,269.24730241298676,554.7958374023438,335.3465884923935,533.4312915802002,286.24953031539917,456.12890124320984,273.2336014509201,431.5372556447983,333.2170218229294,427.7304768562317,277.4570345878601,5.3452525500259185,26.3459467644639,FLEXED,FLEXED
535,10.7,533.4258198738098,269.22072172164917,554.7979831695557,335.4181230068207,532.9933941364288,286.4116430282593,456.30603432655334,273.24124574661255,431.7435711622238,333.2720071077347,427.82051861286163,277.6641011238098,5.528344981162976,26.286264844173388,FLEXED,FLEXED
536,10.72,533.4062397480011,269.2217946052551,554.7977685928345,335.42874455451965,532.6671838760376,286.8266612291336,456.43789172172546,273.2474684715271,431.82800710201263,333.2915335893631,427.9699444770813,277.7709871530533,5.7971602622609355,26.24391781002607,FLEXED,FLEXED
537,10.74,533.4120869636536,269.4069743156433,554.7733068466187,335.42901277542114,532.5103282928467,287.1357858181,456.44620656967163,273.320934176445,431.8237692117691,333.2889050245285,428.2323718070984,277.7455061674118,6.09559444739304,26.190224017343997,FLEXED,FLEXED
538,10.76,533.4093511104584,269.6537911891937,554.6890318393707,335.155588388443,532.2021961212158,286.8070811033249,456.48332834243774,273.35971891880035,431.59130215644836,332.91811645030975,428.3414036035538,276.7334282398224,6.415378678782642,26.152578466441618,FLEXED,FLEXED
539,10.78,533.4040939807892,269.69185173511505,554.6561479568481,334.56890881061554,532.3286890983582,286.61490082740784,456.39100670814514,273.25100898742676,430.7315468788147,331.68336153030396,428.23164761066437,274.8207449913025,6.652910565618886,26.158011733649772,FLEXED,FLEXED
540,10.8,533.2887053489685,269.4939583539963,554.6586155891418,333.2345634698868,532.8954935073853,286.61626875400543,456.35039806365967,272.89301455020905,429.4069916009903,330.7846337556839,426.99316442012787,274.0157872438431,6.73241806326209,26.378906997249857,FLEXED,FLEXED
541,10.82,533.2870960235596,269.082373380661,555.0446391105652,331.4668267965317,534.4115853309631,288.57540786266327,456.6171169281006,272.45498299598694,427.6290088891983,327.96533703804016,425.97776055336,271.7093825340271,6.709804865333604,26.977579285687767,FLEXED,FLEXED
542,10.84,533.2942306995392,268.8731610774994,555.3204774856567,329.8251271247864,533.907276391983,283.65494906902313,457.06703066825867,272.15331494808197,424.9256640672684,324.0596115589142,425.0688672065735,268.6843603849411,6.348261369784683,28.09680696701854,FLEXED,FLEXED
543,10.86,533.3667576313019,268.87495815753937,555.8216750621796,327.5223970413208,532.9199016094208,274.95000064373016,457.44994282722473,271.67899310588837,422.8457450866699,322.1166729927063,424.4524955749512,267.26010739803314,5.476795650794214,29.45337148177567,FLEXED,FLEXED
544,10.88,533.3942770957947,269.1311091184616,556.7591071128845,324.4499534368515,532.9099774360657,269.8063015937805,457.4625492095947,271.5343415737152,419.2551255226135,318.74307096004486,423.52911829948425,264.1660988330841,4.247179111813541,31.109654330282183,FLEXED,FLEXED
545,10.9,533.9518010616302,270.1306343078613,557.3296666145325,323.0202555656433,532.9009652137756,267.0399785041809,457.5436592102051,271.27894163131714,416.88391864299774,314.973521232605,422.52202928066254,259.67828035354614,3.003189206539232,33.054656167177896,FLEXED,FLEXED
546,10.92,534.301882982254,270.52811086177826,558.0991387367249,321.276980638504,532.9828262329102,263.81312012672424,457.99126625061035,270.3796774148941,414.4659608602524,310.90104281902313,421.9099223613739,255.2272081375122,2.0133299449075635,35.08984823567099,FLEXED,FLEXED
547,10.94,534.7759902477264,270.5418437719345,558.2409739494324,318.0797338485718,532.9470455646515,259.4248116016388,458.0868601799011,269.6450471878052,413.2388234138489,307.87234604358673,421.4161276817322,251.0447859764099,1.599521925817065,37.039790113478155,FLEXED,FLEXED
548,10.96,535.0915789604187,270.4902112483978,558.2008481025696,313.9944076538086,532.9283237457275,254.46532666683197,458.2472026348114,268.9702570438385,413.12960386276245,305.00243604183197,420.3335076570511,245.63485085964203,2.076647655692143,39.37859430780865,FLEXED,FLEXED
549,10.98,535.2750420570374,270.2673465013504,558.2765400409698,310.61450242996216,532.973438501358,252.81995236873627,458.2425892353058,268.5313671827316,411.5841954946518,301.32976770401,418.60176622867584,241.89330339431763,3.1489407334722648,42.10952250093671,FLEXED,FLEXED
550,11.0,535.2725744247437,270.16952633857727,558.3651065826416,306.47209882736206,532.8271508216858,248.28331768512726,458.34285020828247,268.07525753974915,408.44008326530457,296.4241951704025,417.49876141548157,237.7341091632843,4.847880457167148,45.01112412352733,FLEXED,FLEXED
551,11.02,535.2695167064667,269.8215901851654,558.342844247818,302.4857461452484,532.814222574234,245.49266695976257,458.40877890586853,267.4762934446335,406.94880187511444,292.5935983657837,417.45335161685944,233.25567841529846,6.766704621472931,47.91371526977055,FLEXED,FLEXED
552,11.04,534.6704721450806,268.66716742515564,557.9126715660095,296.9701588153839,532.8618049621582,242.23584830760956,458.431738615036,266.448712348938,406.45578503608704,288.66612017154694,417.4443393945694,229.60135638713837,9.137898558161226,50.90338884962271,FLEXED,FLEXED
